"Fecha","Porcentaje (%)"
"2008/04/01",8.65485263062275
"2008/04/02",9.19759087820421
"2008/04/03",11.4888025818315
"2008/04/04",11.0600264978991
"2008/04/07",9.47186816469034
"2008/04/08",10.6637973665278
"2008/04/09",9.56354114456944
"2008/04/10",9.03801043583185
"2008/04/11",10.7013301141872
"2008/04/14",10.1576992018804
"2008/04/15",10.6077593546808
"2008/04/16",11.0590983131727
"2008/04/17",10.6092668598696
"2008/04/18",9.56515037259383
"2008/04/21",9.57099540865655
"2008/04/22",9.95841441159091
"2008/04/23",10.7083814971363
"2008/04/24",7.12091612651855
"2008/04/25",10.1905902886425
"2008/04/28",9.79571124679827
"2008/04/29",10.2398329893541
"2008/04/30",10.6443918170704
"2008/05/02",9.83648873840986
"2008/05/06",9.420503771999
"2008/05/07",10.0403558915349
"2008/05/08",9.31805193868659
"2008/05/09",7.08054648454517
"2008/05/12",10.0685051562153
"2008/05/13",10.3012960700726
"2008/05/14",7.48769481878935
"2008/05/15",10.3217558385192
"2008/05/16",9.33685259106002
"2008/05/19",9.55059089258191
"2008/05/20",7.6060045986715
"2008/05/21",9.3390176689432
"2008/05/22",8.56430964605443
"2008/05/23",7.34742766989054
"2008/05/27",9.20619509134622
"2008/05/28",9.15683314285763
"2008/05/29",7.81632591288859
"2008/05/30",6.88956839791405
"2008/06/03",8.96853565724757
"2008/06/04",9.46164698223731
"2008/06/05",8.49365640478797
"2008/06/06",8.06675735242969
"2008/06/09",10.1594259198769
"2008/06/10",8.33740106581676
"2008/06/11",8.37222170802509
"2008/06/12",9.73004491688712
"2008/06/13",8.69370638111185
"2008/06/16",9.17604433204967
"2008/06/17",8.47651986225829
"2008/06/18",6.9123894925746
"2008/06/19",8.00269498619412
"2008/06/20",7.76314901223251
"2008/06/23",9.28330688277099
"2008/06/24",9.64873854873801
"2008/06/25",9.44418922982633
"2008/06/26",9.29367410566562
"2008/06/27",8.13936447144483
"2008/07/01",8.24019529028044
"2008/07/02",7.87700781085351
"2008/07/03",8.85518627531705
"2008/07/04",9.05505529118172
"2008/07/07",8.898682024065
"2008/07/08",10.0106874025775
"2008/07/09",7.7999534175875
"2008/07/10",9.27708995695757
"2008/07/11",8.66289574290031
"2008/07/14",8.85407547833189
"2008/07/15",10.2186078126819
"2008/07/16",10.5045273049639
"2008/07/17",9.21374284130841
"2008/07/18",8.57034584034863
"2008/07/21",9.12445487803135
"2008/07/22",9.79757787498452
"2008/07/23",9.62118931232469
"2008/07/24",9.85100174432265
"2008/07/25",8.50780295705482
"2008/07/28",9.10176623833998
"2008/07/29",9.65414575351435
"2008/07/30",9.1526422598324
"2008/07/31",9.19203792846332
"2008/08/01",8.84172353557717
"2008/08/04",10.3756922062371
"2008/08/05",9.68550928744791
"2008/08/06",9.75214911254608
"2008/08/08",9.42914483078237
"2008/08/11",9.59996081406148
"2008/08/12",10.6929052371629
"2008/08/13",9.89371930391051
"2008/08/14",10.7126636733036
"2008/08/15",9.71164200092554
"2008/08/19",10.7470900973149
"2008/08/20",10.8293428236919
"2008/08/21",10.3419300548453
"2008/08/22",9.57077247042896
"2008/08/25",11.0071702312796
"2008/08/26",10.9159615846364
"2008/08/27",10.5295141233763
"2008/08/28",10.7996850636422
"2008/08/29",10.0290830291287
"2008/09/01",9.8541311739614
"2008/09/02",10.1568809696138
"2008/09/03",10.017508671305
"2008/09/04",11.0468274527804
"2008/09/05",10.1753583890361
"2008/09/08",10.4683917889663
"2008/09/09",10.6166204103983
"2008/09/10",9.98384035013987
