"Fecha","Porcentaje (%)"
"2019/08/29",4.271
"2019/08/30",4.269
"2019/09/02",4.265
"2019/09/03",4.259
"2019/09/04",4.258
"2019/09/05",4.259
"2019/09/06",4.26
"2019/09/09",4.257
"2019/09/10",4.255
"2019/09/11",4.252
"2019/09/12",4.25
"2019/09/13",4.25
"2019/09/16",4.25
"2019/09/17",4.251
"2019/09/18",4.251
"2019/09/19",4.251
"2019/09/20",4.249
"2019/09/23",4.25
"2019/09/24",4.25
"2019/09/25",4.25
"2019/09/26",4.251
"2019/09/27",4.25
"2019/09/30",4.251
"2019/10/01",4.251
"2019/10/02",4.25
"2019/10/03",4.25
"2019/10/04",4.25
"2019/10/07",4.251
"2019/10/08",4.25
"2019/10/09",4.251
"2019/10/10",4.251
"2019/10/11",4.25
"2019/10/15",4.251
"2019/10/16",4.251
"2019/10/17",4.25
"2019/10/18",4.251
"2019/10/21",4.252
"2019/10/22",4.252
"2019/10/23",4.254
"2019/10/24",4.255
"2019/10/25",4.256
"2019/10/28",4.258
"2019/10/29",4.255
"2019/10/30",4.255
"2019/10/31",4.257
"2019/11/01",4.254
"2019/11/05",4.255
"2019/11/06",4.252
"2019/11/07",4.252
"2019/11/08",4.25
"2019/11/12",4.25
"2019/11/13",4.251
"2019/11/14",4.251
"2019/11/15",4.25
"2019/11/18",4.25
"2019/11/19",4.251
"2019/11/20",4.252
"2019/11/21",4.254
"2019/11/22",4.255
"2019/11/25",4.255
"2019/11/26",4.258
"2019/11/27",4.258
"2019/11/28",4.258
"2019/11/29",4.253
"2019/12/02",4.255
"2019/12/03",4.256
"2019/12/04",4.255
"2019/12/05",4.257
"2019/12/06",4.258
"2019/12/09",4.254
"2019/12/10",4.251
"2019/12/11",4.25
"2019/12/12",4.25
"2019/12/13",4.248
"2019/12/16",4.25
"2019/12/17",4.25
"2019/12/18",4.251
"2019/12/19",4.251
"2019/12/20",4.25
"2019/12/23",4.25
"2019/12/24",4.247
"2019/12/26",4.252
"2019/12/27",4.253
"2019/12/30",4.255
"2020/01/02",4.259
"2020/01/03",4.26
"2020/01/07",4.257
"2020/01/08",4.254
"2020/01/09",4.255
"2020/01/10",4.256
"2020/01/13",4.255
"2020/01/14",4.252
"2020/01/15",4.252
"2020/01/16",4.252
"2020/01/17",4.251
"2020/01/20",4.25
"2020/01/21",4.252
"2020/01/22",4.252
"2020/01/23",4.253
"2020/01/24",4.252
"2020/01/27",4.254
"2020/01/28",4.254
"2020/01/29",4.254
"2020/01/30",4.252
"2020/01/31",4.253
"2020/02/03",4.254
"2020/02/04",4.252
"2020/02/05",4.253
"2020/02/06",4.253
"2020/02/07",4.252
"2020/02/10",4.251
"2020/02/11",4.252
"2020/02/12",4.25
"2020/02/13",4.251
"2020/02/14",4.25
"2020/02/17",4.253
"2020/02/18",4.251
"2020/02/19",4.25
"2020/02/20",4.253
"2020/02/21",4.25
"2020/02/24",4.25
"2020/02/25",4.25
"2020/02/26",4.251
"2020/02/27",4.25
"2020/02/28",4.252
"2020/03/02",4.253
"2020/03/03",4.25
"2020/03/04",4.253
"2020/03/05",4.252
"2020/03/06",4.251
"2020/03/09",4.254
"2020/03/10",4.255
"2020/03/11",4.252
"2020/03/12",4.25
"2020/03/13",4.251
"2020/03/16",4.252
"2020/03/17",4.247
"2020/03/18",4.239
"2020/03/19",4.231
"2020/03/20",4.185
"2020/03/24",4.149
"2020/03/25",4.112
"2020/03/26",4.038
"2020/03/27",3.906
"2020/03/30",3.717
"2020/03/31",3.67
"2020/04/01",3.647
"2020/04/02",3.717
"2020/04/03",3.71
"2020/04/06",3.612
"2020/04/07",3.571
"2020/04/08",3.575
"2020/04/13",3.516
"2020/04/14",3.591
"2020/04/15",3.633
"2020/04/16",3.678
"2020/04/17",3.707
"2020/04/20",3.707
"2020/04/21",3.722
"2020/04/22",3.728
"2020/04/23",3.72
"2020/04/24",3.706
"2020/04/27",3.675
"2020/04/28",3.677
"2020/04/29",3.712
"2020/04/30",3.743
"2020/05/04",3.248
"2020/05/05",3.25
"2020/05/06",3.254
"2020/05/07",3.261
"2020/05/08",3.251
"2020/05/11",3.245
"2020/05/12",3.217
"2020/05/13",3.209
"2020/05/14",3.227
"2020/05/15",3.222
"2020/05/18",3.217
"2020/05/19",3.227
"2020/05/20",3.222
"2020/05/21",3.203
"2020/05/22",3.189
"2020/05/26",3.16
"2020/05/27",3.206
"2020/05/28",3.219
"2020/05/29",3.248
"2020/06/01",2.753
"2020/06/02",2.755
"2020/06/03",2.764
"2020/06/04",2.768
"2020/06/05",2.748
"2020/06/08",2.742
"2020/06/09",2.739
"2020/06/10",2.737
"2020/06/11",2.728
"2020/06/12",2.745
"2020/06/16",2.734
"2020/06/17",2.731
"2020/06/18",2.743
"2020/06/19",2.755
"2020/06/23",2.756
"2020/06/24",2.753
"2020/06/25",2.753
"2020/06/26",2.755
"2020/06/30",2.764
"2020/07/01",2.499
"2020/07/02",2.501
"2020/07/03",2.493
"2020/07/06",2.492
"2020/07/07",2.482
"2020/07/08",2.484
"2020/07/09",2.488
"2020/07/10",2.489
"2020/07/13",2.493
"2020/07/14",2.497
"2020/07/15",2.499
"2020/07/16",2.492
"2020/07/17",2.489
"2020/07/21",2.489
"2020/07/22",2.499
"2020/07/23",2.494
"2020/07/24",2.486
"2020/07/27",2.477
"2020/07/28",2.475
"2020/07/29",2.475
"2020/07/30",2.465
"2020/07/31",2.457
"2020/08/03",2.232
"2020/08/04",2.21
"2020/08/05",2.219
"2020/08/06",2.22
"2020/08/10",2.219
"2020/08/11",2.219
"2020/08/12",2.219
"2020/08/13",2.218
"2020/08/14",2.215
"2020/08/18",2.214
"2020/08/19",2.215
"2020/08/20",2.214
"2020/08/21",2.214
"2020/08/24",2.225
"2020/08/25",2.227
"2020/08/26",2.225
"2020/08/27",2.225
"2020/08/28",2.222
"2020/08/31",2.227
"2020/09/01",1.981
"2020/09/02",1.986
"2020/09/03",1.989
"2020/09/04",1.998
"2020/09/07",1.999
"2020/09/08",2
"2020/09/09",1.994
"2020/09/10",1.985
"2020/09/11",1.979
"2020/09/14",1.974
"2020/09/15",1.987
"2020/09/16",1.99
"2020/09/17",1.993
"2020/09/18",1.997
"2020/09/21",1.997
"2020/09/22",1.999
"2020/09/23",1.997
"2020/09/24",1.999
"2020/09/25",2.001
"2020/09/28",1.753
"2020/09/29",1.757
"2020/09/30",1.756
"2020/10/01",1.75
"2020/10/02",1.752
"2020/10/05",1.751
"2020/10/06",1.747
"2020/10/07",1.744
"2020/10/08",1.749
"2020/10/09",1.741
"2020/10/13",1.744
"2020/10/14",1.747
"2020/10/15",1.749
"2020/10/16",1.75
"2020/10/19",1.75
"2020/10/20",1.751
"2020/10/21",1.751
"2020/10/22",1.749
"2020/10/23",1.747
"2020/10/26",1.749
"2020/10/27",1.75
"2020/10/28",1.748
"2020/10/29",1.746
"2020/10/30",1.743
"2020/11/03",1.746
"2020/11/04",1.744
"2020/11/05",1.743
"2020/11/06",1.735
"2020/11/09",1.746
"2020/11/10",1.751
"2020/11/11",1.748
"2020/11/12",1.746
"2020/11/13",1.746
"2020/11/17",1.748
"2020/11/18",1.739
"2020/11/19",1.746
"2020/11/20",1.748
"2020/11/23",1.748
"2020/11/24",1.743
"2020/11/25",1.75
"2020/11/26",1.751
"2020/11/27",1.75
"2020/11/30",1.75
"2020/12/01",1.751
"2020/12/02",1.752
"2020/12/03",1.752
"2020/12/04",1.752
"2020/12/07",1.755
"2020/12/09",1.752
"2020/12/10",1.75
"2020/12/11",1.75
"2020/12/14",1.749
"2020/12/15",1.751
"2020/12/16",1.752
"2020/12/17",1.75
"2020/12/18",1.75
"2020/12/21",1.75
"2020/12/22",1.75
"2020/12/23",1.751
"2020/12/24",1.75
"2020/12/28",1.751
"2020/12/29",1.745
"2020/12/30",1.74
"2021/01/04",1.735
"2021/01/05",1.724
"2021/01/06",1.723
"2021/01/07",1.729
"2021/01/08",1.728
"2021/01/12",1.733
"2021/01/13",1.731
"2021/01/14",1.731
"2021/01/15",1.73
"2021/01/18",1.736
"2021/01/19",1.732
"2021/01/20",1.729
"2021/01/21",1.731
"2021/01/22",1.734
"2021/01/25",1.737
"2021/01/26",1.739
"2021/01/27",1.743
"2021/01/28",1.745
"2021/01/29",1.744
"2021/02/01",1.75
"2021/02/02",1.751
"2021/02/03",1.751
"2021/02/04",1.75
"2021/02/05",1.751
"2021/02/08",1.751
"2021/02/09",1.751
"2021/02/10",1.75
"2021/02/11",1.75
"2021/02/12",1.751
"2021/02/15",1.751
"2021/02/16",1.75
"2021/02/17",1.75
"2021/02/18",1.75
"2021/02/19",1.75
"2021/02/22",1.749
"2021/02/23",1.746
"2021/02/24",1.746
"2021/02/25",1.744
"2021/02/26",1.737
"2021/03/01",1.734
"2021/03/02",1.73
"2021/03/03",1.73
"2021/03/04",1.732
"2021/03/05",1.735
"2021/03/08",1.73
"2021/03/09",1.724
"2021/03/10",1.717
"2021/03/11",1.706
"2021/03/12",1.656
"2021/03/15",1.65
"2021/03/16",1.666
"2021/03/17",1.692
"2021/03/18",1.706
"2021/03/19",1.71
"2021/03/23",1.708
"2021/03/24",1.718
"2021/03/25",1.718
"2021/03/26",1.718
"2021/03/29",1.715
"2021/03/30",1.726
"2021/03/31",1.72
"2021/04/05",1.723
"2021/04/06",1.722
"2021/04/07",1.726
"2021/04/08",1.728
"2021/04/09",1.734
"2021/04/12",1.726
"2021/04/13",1.73
"2021/04/14",1.734
"2021/04/15",1.731
"2021/04/16",1.731
"2021/04/19",1.739
"2021/04/20",1.739
"2021/04/21",1.742
"2021/04/22",1.747
"2021/04/23",1.748
"2021/04/26",1.749
"2021/04/27",1.749
"2021/04/28",1.745
"2021/04/29",1.75
"2021/04/30",1.754
"2021/05/03",1.755
"2021/05/04",1.756
"2021/05/05",1.755
"2021/05/06",1.755
"2021/05/07",1.755
"2021/05/10",1.749
"2021/05/11",1.748
"2021/05/12",1.753
"2021/05/13",1.753
"2021/05/14",1.753
"2021/05/18",1.754
"2021/05/19",1.756
"2021/05/20",1.76
"2021/05/21",1.764
"2021/05/24",1.758
"2021/05/25",1.761
"2021/05/26",1.761
"2021/05/27",1.764
"2021/05/28",1.765
"2021/05/31",1.755
"2021/06/01",1.754
"2021/06/02",1.757
"2021/06/03",1.76
"2021/06/04",1.757
"2021/06/08",1.756
"2021/06/09",1.753
"2021/06/10",1.751
"2021/06/11",1.752
"2021/06/15",1.752
"2021/06/16",1.751
"2021/06/17",1.751
"2021/06/18",1.751
"2021/06/21",1.751
"2021/06/22",1.75
"2021/06/23",1.751
"2021/06/24",1.751
"2021/06/25",1.751
"2021/06/28",1.751
"2021/06/29",1.751
"2021/06/30",1.751
"2021/07/01",1.75
"2021/07/02",1.751
"2021/07/06",1.753
"2021/07/07",1.752
"2021/07/08",1.753
"2021/07/09",1.751
"2021/07/12",1.751
"2021/07/13",1.753
"2021/07/14",1.752
"2021/07/15",1.753
"2021/07/16",1.754
"2021/07/19",1.756
"2021/07/21",1.755
"2021/07/22",1.755
"2021/07/23",1.755
"2021/07/26",1.755
"2021/07/27",1.755
"2021/07/28",1.754
"2021/07/29",1.751
"2021/07/30",1.751
"2021/08/02",1.751
"2021/08/03",1.753
"2021/08/04",1.753
"2021/08/05",1.753
"2021/08/06",1.753
"2021/08/09",1.752
"2021/08/10",1.752
"2021/08/11",1.752
"2021/08/12",1.752
"2021/08/13",1.752
"2021/08/17",1.753
"2021/08/18",1.753
"2021/08/19",1.753
"2021/08/20",1.753
"2021/08/23",1.753
"2021/08/24",1.756
"2021/08/25",1.756
"2021/08/26",1.758
"2021/08/27",1.76
"2021/08/30",1.759
"2021/08/31",1.758
"2021/09/01",1.76
"2021/09/02",1.763
"2021/09/03",1.766
"2021/09/06",1.767
"2021/09/07",1.764
"2021/09/08",1.755
"2021/09/09",1.75
"2021/09/10",1.75
"2021/09/13",1.754
"2021/09/14",1.758
"2021/09/15",1.761
"2021/09/16",1.766
"2021/09/17",1.77
"2021/09/20",1.773
"2021/09/21",1.774
"2021/09/22",1.775
"2021/09/23",1.775
"2021/09/24",1.778
"2021/09/27",1.781
"2021/09/28",1.783
"2021/09/29",1.784
"2021/09/30",1.785
"2021/10/01",2.02
"2021/10/04",2.027
"2021/10/05",2.028
"2021/10/06",2.024
"2021/10/07",2.023
"2021/10/08",2.009
"2021/10/11",2.012
"2021/10/12",2.006
"2021/10/13",2.016
"2021/10/14",2.02
"2021/10/15",2.024
"2021/10/19",2.026
"2021/10/20",2.008
"2021/10/21",2.006
"2021/10/22",2.008
"2021/10/25",2.002
"2021/10/26",2.009
"2021/10/27",2.014
"2021/10/28",2.019
"2021/10/29",2.013
"2021/11/02",2.51
"2021/11/03",2.519
"2021/11/04",2.523
"2021/11/05",2.516
"2021/11/08",2.515
"2021/11/09",2.513
"2021/11/10",2.522
"2021/11/11",2.531
"2021/11/12",2.529
"2021/11/16",2.531
"2021/11/17",2.521
"2021/11/18",2.531
"2021/11/19",2.53
"2021/11/22",2.535
"2021/11/23",2.516
"2021/11/24",2.534
"2021/11/25",2.539
"2021/11/26",2.543
"2021/11/29",2.541
"2021/11/30",2.539
"2021/12/01",2.536
"2021/12/02",2.533
"2021/12/03",2.533
"2021/12/06",2.54
"2021/12/07",2.533
"2021/12/09",2.533
"2021/12/10",2.53
"2021/12/13",2.531
"2021/12/14",2.524
"2021/12/15",2.524
"2021/12/16",2.522
"2021/12/17",2.519
"2021/12/20",3.003
"2021/12/21",2.989
"2021/12/22",2.992
"2021/12/23",2.996
"2021/12/24",2.999
"2021/12/27",3.001
"2021/12/28",2.998
"2021/12/29",2.997
"2021/12/30",2.989
"2022/01/03",2.998
"2022/01/04",2.981
"2022/01/05",2.995
"2022/01/06",2.998
"2022/01/07",3
"2022/01/11",3.001
"2022/01/12",3.001
"2022/01/13",3.002
"2022/01/14",3.007
"2022/01/17",3.016
"2022/01/18",3.054
"2022/01/19",3.03
"2022/01/20",3.038
"2022/01/21",3.022
"2022/01/24",3.017
"2022/01/25",3.013
"2022/01/26",3.015
"2022/01/27",3.014
"2022/01/28",3.015
"2022/01/31",4.007
"2022/02/01",4.013
"2022/02/02",4.015
"2022/02/03",4.018
"2022/02/04",4.017
"2022/02/07",4.018
"2022/02/08",4.012
"2022/02/09",4.016
"2022/02/10",4.016
"2022/02/11",4.01
"2022/02/14",4.01
"2022/02/15",4.008
"2022/02/16",4.008
"2022/02/17",4
"2022/02/18",4.004
"2022/02/21",4.01
"2022/02/22",4.015
"2022/02/23",4.01
"2022/02/24",4.018
"2022/02/25",4.008
"2022/02/28",4
"2022/03/01",3.997
"2022/03/02",4.003
"2022/03/03",4.004
"2022/03/04",4.001
"2022/03/07",4.005
"2022/03/08",4.012
"2022/03/09",4.008
"2022/03/10",3.994
"2022/03/11",3.964
"2022/03/14",3.941
"2022/03/15",3.856
"2022/03/16",3.948
"2022/03/17",4
"2022/03/18",4.001
"2022/03/22",4.004
"2022/03/23",4.004
"2022/03/24",4.008
"2022/03/25",4.007
"2022/03/28",4.003
"2022/03/29",3.974
"2022/03/30",3.988
"2022/03/31",4.009
"2022/04/01",4.997
"2022/04/04",4.999
"2022/04/05",4.993
"2022/04/06",4.993
"2022/04/07",4.977
"2022/04/08",4.976
"2022/04/11",4.976
"2022/04/12",4.974
"2022/04/13",4.989
"2022/04/18",4.995
"2022/04/19",4.999
"2022/04/20",5.003
"2022/04/21",5.008
"2022/04/22",5.007
"2022/04/25",4.999
"2022/04/26",4.99
"2022/04/27",4.993
"2022/04/28",5.003
"2022/04/29",5.008
"2022/05/02",6.006
"2022/05/03",6.011
"2022/05/04",6.006
"2022/05/05",5.998
"2022/05/06",5.981
"2022/05/09",5.981
"2022/05/10",5.95
"2022/05/11",5.97
"2022/05/12",5.966
"2022/05/13",5.989
"2022/05/16",5.996
"2022/05/17",5.999
"2022/05/18",6.001
"2022/05/19",6.003
"2022/05/20",6.003
"2022/05/23",6.003
"2022/05/24",6.004
"2022/05/25",6.005
"2022/05/26",6.005
"2022/05/27",6.007
"2022/05/31",6.007
"2022/06/01",6.02
"2022/06/02",6.025
"2022/06/03",6.025
"2022/06/06",6.032
"2022/06/07",6.042
"2022/06/08",6.032
"2022/06/09",6.034
"2022/06/10",6.034
"2022/06/13",6.045
"2022/06/14",6.03
"2022/06/15",6.007
"2022/06/16",6.012
